time,open,high,low,close,tick_volume
2023-09-04 05:00:00,1.07761,1.07868,1.07761,1.07853,2195
2023-09-04 06:00:00,1.07852,1.07867,1.07835,1.07854,1354
2023-09-04 07:00:00,1.07853,1.07868,1.07809,1.07865,1168
2023-09-04 08:00:00,1.07865,1.079,1.07851,1.07866,1991
2023-09-04 09:00:00,1.07865,1.07937,1.07832,1.07896,3742
2023-09-04 10:00:00,1.07896,1.0806499999999999,1.07883,1.07948,5601
2023-09-04 11:00:00,1.07949,1.08007,1.07904,1.07974,3511
2023-09-04 12:00:00,1.07974,1.08006,1.07921,1.07942,3523
2023-09-04 13:00:00,1.07942,1.08045,1.07931,1.08045,2951
2023-09-04 14:00:00,1.08044,1.08084,1.07991,1.07998,2649
2023-09-04 15:00:00,1.07998,1.08013,1.07949,1.0796999999999999,3369
2023-09-04 16:00:00,1.07969,1.0805,1.07948,1.07953,3143
2023-09-04 17:00:00,1.07953,1.07953,1.07829,1.07839,3293
2023-09-04 18:00:00,1.0784,1.07992,1.07831,1.07984,2461
2023-09-04 19:00:00,1.07984,1.07996,1.07919,1.07935,1138
2023-09-04 20:00:00,1.07935,1.07958,1.07928,1.07945,675
2023-09-04 21:00:00,1.07945,1.07961,1.07944,1.0795,386
2023-09-04 22:00:00,1.07949,1.0795,1.07924,1.07935,1243
2023-09-04 23:00:00,1.07935,1.07966,1.07935,1.07941,1876
2023-09-05 00:00:00,1.07935,1.07936,1.0791,1.07927,1003
2023-09-05 01:00:00,1.07933,1.07976,1.0793,1.07942,1616
2023-09-05 02:00:00,1.07944,1.07946,1.07908,1.07908,977
2023-09-05 03:00:00,1.07908,1.07933,1.07882,1.07927,1566
2023-09-05 04:00:00,1.07927,1.07979,1.07849,1.07884,2452
2023-09-05 05:00:00,1.07884,1.07885,1.07832,1.0787,2110
2023-09-05 06:00:00,1.0787,1.07883,1.07804,1.0788,1485
2023-09-05 07:00:00,1.07881,1.07935,1.07863,1.07917,1438
2023-09-05 08:00:00,1.07918,1.07932,1.07817,1.07855,2360
2023-09-05 09:00:00,1.07854,1.0786,1.07574,1.07662,7118
2023-09-05 10:00:00,1.07662,1.07713,1.07541,1.07558,8393
2023-09-05 11:00:00,1.07558,1.07584,1.07416,1.07479,7931
2023-09-05 12:00:00,1.07479,1.07566,1.07442,1.07479,4549
2023-09-05 13:00:00,1.07479,1.07488,1.07381,1.07391,4123
2023-09-05 14:00:00,1.07391,1.07395,1.07289,1.07321,5082
2023-09-05 15:00:00,1.07321,1.07475,1.07162,1.07436,11738
2023-09-05 16:00:00,1.07436,1.07483,1.07254,1.07289,13797
2023-09-05 17:00:00,1.07288,1.07296,1.0707,1.07079,12096
2023-09-05 18:00:00,1.07079,1.0732,1.0706,1.07262,7492
2023-09-05 19:00:00,1.07262,1.0731600000000001,1.07234,1.07291,3621
2023-09-05 20:00:00,1.07291,1.0731,1.07222,1.07226,2733
2023-09-05 21:00:00,1.07226,1.07265,1.07203,1.07211,2179
2023-09-05 22:00:00,1.07212,1.07269,1.07189,1.07209,2405
2023-09-05 23:00:00,1.07209,1.07226,1.07187,1.07206,1101
2023-09-06 00:00:00,1.07206,1.0723,1.07205,1.07216,859
2023-09-06 01:00:00,1.07216,1.0726,1.07213,1.07259,578
2023-09-06 02:00:00,1.07258,1.07278,1.07235,1.07241,1149
2023-09-06 03:00:00,1.07242,1.07256,1.07147,1.07188,2072
2023-09-06 04:00:00,1.07189,1.07213,1.07128,1.07141,3053
2023-09-06 05:00:00,1.07141,1.07338,1.0714,1.07336,2738
2023-09-06 06:00:00,1.07335,1.0734,1.07288,1.07329,2020
2023-09-06 07:00:00,1.07329,1.07356,1.0729899999999999,1.07354,1759
2023-09-06 08:00:00,1.07355,1.07384,1.07324,1.07378,3093
2023-09-06 09:00:00,1.07378,1.0739,1.07271,1.07309,5877
2023-09-06 10:00:00,1.07309,1.07478,1.07239,1.07286,10144
2023-09-06 11:00:00,1.07287,1.07371,1.07234,1.07333,5560
2023-09-06 12:00:00,1.07333,1.07342,1.07242,1.07318,4429
2023-09-06 13:00:00,1.07319,1.07437,1.07319,1.07381,3948
2023-09-06 14:00:00,1.07382,1.07484,1.0738,1.07435,5070
2023-09-06 15:00:00,1.07435,1.07451,1.07337,1.07366,6094
2023-09-06 16:00:00,1.07365,1.07398,1.07248,1.07364,10716
2023-09-06 17:00:00,1.07364,1.07364,1.07022,1.07084,19581
2023-09-06 18:00:00,1.07085,1.07182,1.07046,1.07125,6258
2023-09-06 19:00:00,1.07125,1.07207,1.07108,1.07205,4068
2023-09-06 20:00:00,1.07204,1.07287,1.07197,1.07275,2675
2023-09-06 21:00:00,1.07275,1.0729,1.07219,1.07254,2591
2023-09-06 22:00:00,1.07254,1.07278,1.07227,1.07257,2535
2023-09-06 23:00:00,1.07257,1.07277,1.07234,1.07241,2006
2023-09-07 00:00:00,1.07232,1.07242,1.07216,1.07223,1645
2023-09-07 01:00:00,1.07223,1.07272,1.0722,1.07248,826
2023-09-07 02:00:00,1.07248,1.07251,1.07218,1.07235,763
2023-09-07 03:00:00,1.07234,1.0725500000000001,1.07187,1.07218,1552
2023-09-07 04:00:00,1.07218,1.07305,1.07198,1.07305,2205
2023-09-07 05:00:00,1.07304,1.07304,1.07226,1.07275,1620
2023-09-07 06:00:00,1.07275,1.07314,1.07245,1.07295,1243
2023-09-07 07:00:00,1.07294,1.0729899999999999,1.07176,1.07188,1418
2023-09-07 08:00:00,1.07188,1.07211,1.07153,1.07188,2265
2023-09-07 09:00:00,1.07189,1.07252,1.07145,1.07163,4777
2023-09-07 10:00:00,1.07163,1.07193,1.07078,1.07153,6909
2023-09-07 11:00:00,1.07154,1.07165,1.07073,1.07098,5683
2023-09-07 12:00:00,1.07098,1.07175,1.07064,1.0714299999999999,4770
2023-09-07 13:00:00,1.07142,1.07145,1.07036,1.07059,4551
2023-09-07 14:00:00,1.07058,1.07131,1.07026,1.0705,3384
2023-09-07 15:00:00,1.07049,1.07104,1.06857,1.0693,10950
2023-09-07 16:00:00,1.06929,1.07038,1.06906,1.06911,10896
2023-09-07 17:00:00,1.06911,1.07096,1.0686,1.07027,9437
2023-09-07 18:00:00,1.07027,1.07084,1.06942,1.07028,5954
2023-09-07 19:00:00,1.07028,1.07092,1.07026,1.07036,3258
2023-09-07 20:00:00,1.07036,1.0709,1.06982,1.06988,2759
2023-09-07 21:00:00,1.06989,1.07034,1.06936,1.06937,2483
2023-09-07 22:00:00,1.06938,1.0701,1.06934,1.06945,2804
2023-09-07 23:00:00,1.06946,1.06983,1.06944,1.06945,1836
2023-09-08 00:00:00,1.06946,1.06967,1.06941,1.06958,1993
2023-09-08 01:00:00,1.06957,1.06982,1.0695000000000001,1.06953,2793
2023-09-08 02:00:00,1.06953,1.06971,1.06939,1.06971,1080
2023-09-08 03:00:00,1.06971,1.07147,1.06967,1.07137,3086
2023-09-08 04:00:00,1.07137,1.07208,1.07044,1.07167,3946
2023-09-08 05:00:00,1.07167,1.07228,1.07141,1.07175,2160
2023-09-08 06:00:00,1.07175,1.07181,1.07144,1.0716,1261
2023-09-08 07:00:00,1.07161,1.07165,1.07123,1.0713,1280
2023-09-08 08:00:00,1.0713,1.07258,1.0713,1.07234,1895
2023-09-08 09:00:00,1.07233,1.07277,1.0714,1.07151,4575
2023-09-08 10:00:00,1.0715,1.07187,1.07073,1.07083,6421
2023-09-08 11:00:00,1.07083,1.0717,1.07073,1.07114,5733
2023-09-08 12:00:00,1.07114,1.07114,1.0699,1.0703,5448
2023-09-08 13:00:00,1.07029,1.07043,1.06963,1.07,4304
2023-09-08 14:00:00,1.07001,1.07044,1.06939,1.06987,4218
2023-09-08 15:00:00,1.06987,1.07132,1.06974,1.0702,6719
2023-09-08 16:00:00,1.0702,1.07258,1.06991,1.07258,9146
2023-09-08 17:00:00,1.07258,1.07434,1.07138,1.0715,9243
2023-09-08 18:00:00,1.07149,1.07169,1.07063,1.07083,5533
